x,R_hat_bc
1.0591418749999999,0.50588433201968142
1.07119476660401,0.54257825594330367
1.0832476582080199,0.57274980091926198
1.0953005498120301,0.59696698635150658
1.10735344141604,0.61580021281064579
1.1194063330200501,0.62981664417354599
1.13145922462406,0.63957508050644751
1.1435121162280701,0.64562136377140744
1.15556500783208,0.64848433877339728
1.1676178994360902,0.64867237375562103
1.1796707910401001,0.64667042934472507
1.1917236826441102,0.64293765157549942
1.2037765742481201,0.63790545470748805
1.2158294658521303,0.63197605251805278
1.2278823574561402,0.6255213925961286
1.2399352490601503,0.61888244662700709
1.2519881406641602,0.61236881042279323
1.2640410322681703,0.60625857013262563
1.2760939238721802,0.6007983952491428
1.2881468154761904,0.59620382429070007
1.3001997070802003,0.59265971496629555
1.3122525986842104,0.59032083682111425
1.3243054902882205,0.58931259043855755
1.3363583818922304,0.58973184289379765
1.3484112734962403,0.59164787400792018
1.3604641651002505,0.59510343178207281
1.3725170567042606,0.60011589799903231
1.3845699483082705,0.60667856623821337
1.3966228399122806,0.61476203441623367
1.4086757315162906,0.62431571248888318
1.4207286231203007,0.63526944327999346
1.4327815147243106,0.64753523078115982
1.4448344063283207,0.66100906601991016
1.4568872979323306,0.67557283611013286
1.4689401895363408,0.69109629779592763
1.4809930811403507,0.70743909309161901
1.4930459727443608,0.72445278187536133
1.5050988643483707,0.74198286480002262
1.5171517559523808,0.75987076982222868
1.5292046475563907,0.77795577707052421
1.5412575391604009,0.79607685959735242
1.553310430764411,0.81407442158547261
1.5653633223684209,0.83179192050567807
1.5774162139724308,0.84907736517702037
1.5894691055764409,0.8657846872554108
1.6015219971804511,0.88177498896257767
1.613574888784461,0.89691767448569615
1.6256277803884709,0.91109147610319152
1.637680671992481,0.92418538846958209
1.6497335635964911,0.93609952544740282
1.6617864552005011,0.9467459133175925
1.673839346804511,0.956049232127135
1.6858922384085211,0.96394751342565177
1.6979451300125312,0.97039279786803301
1.7099980216165411,0.97535175037148869
1.7220509132205513,0.9788062240533103
1.7341038048245614,0.98075375746618432
1.7461566964285713,0.9812079831950461
1.7582095880325812,0.9801989202478284
1.7702624796365913,0.97777311845754622
1.7823153712406015,0.97399362089658414
1.7943682628446114,0.96893971059542383
1.8064211544486213,0.96270641102699739
1.8184740460526314,0.95540371602504182
1.8305269376566415,0.94715553394252705
1.8425798292606514,0.93809834251152735
1.8546327208646614,0.92837956431895252
1.8666856124686715,0.91815568707664363
1.8787385040726816,0.90759016677113447
1.8907913956766915,0.89685116409940446
1.9028442872807014,0.88610917418729118
1.9148971788847116,0.87553461552932621
1.9269500704887217,0.86529544581234241
1.9390029620927316,0.85555486964287752
1.9510558536967415,0.84646919648263863
1.9631087453007519,0.83818589699627077
1.9751616369047618,0.83084189352080551
1.9872145285087717,0.82456210663625051
1.9992674201127818,0.81945826603913929
2.0113203117167919,0.81562798117984769
2.0233732033208018,0.81315405629943838
2.0354260949248117,0.81210402620612943
2.0474789865288221,0.81252988369357437
2.059531878132832,0.8144679669850583
2.0715847697368419,0.81793897582988373
2.0836376613408518,0.82294808755841042
2.0956905529448617,0.82948514909534699
2.1077434445488721,0.83752492716077598
2.119796336152882,0.84702740616400407
2.1318492277568923,0.8579381311309523
2.1439021193609022,0.8701886009247477
2.1559550109649122,0.8836967245475853
2.1680079025689221,0.89836735996703332
2.180060794172932,0.91409296019335828
2.1921136857769419,0.93075435473490509
2.2041665773809522,0.94822169557428415
2.2162194689849621,0.96635559498925083
2.2282723605889725,0.98500847755563992
2.2403252521929824,1.0040261603787455
2.2523781437969923,1.0232496641472895
2.2644310354010022,1.042517243482495
2.2764839270050121,1.0616666091402833
2.288536818609022,1.0805372981582053
2.3005897102130324,1.0989731325411269
2.3126426018170423,1.1168246941961544
2.3246954934210526,1.1339517351211161
2.3367483850250625,1.1502254385716066
2.3488012766290725,1.1655304498036771
2.3608541682330824,1.1797666040621513
2.3729070598370923,1.1928502940835555
2.3849599514411026,1.2047154381747367
2.3970128430451125,1.2153140310981809
2.4090657346491229,1.2246162814990822
2.4211186262531328,1.2326103594578079
2.4331715178571427,1.2393017942698219
2.4452244094611526,1.244712574574258
2.4572773010651625,1.2488800099053381
2.4693301926691724,1.2518554146587724
2.4813830842731828,1.2537026728878629
2.4934359758771927,1.2544967361752803
2.505488867481203,1.2543220981672663
2.5175417590852129,1.2532712793483181
2.5295946506892228,1.2514433453302014
2.5416475422932328,1.2489424722125344
2.5537004338972427,1.2458765641139653
2.5657533255012526,1.2423559212265702
2.5778062171052629,1.2384919519673085
2.5898591087092728,1.2343959200805263
2.6019120003132832,1.2301777168465389
2.6139648919172931,1.2259446497363289
2.626017783521303,1.2218002417062634
2.6380706751253129,1.2178430395672946
2.6501235667293228,1.2141654351443649
2.6621764583333332,1.2108525088538993
2.6742293499373431,1.2079809113993412
2.6862822415413534,1.2056178049948914
2.6983351331453633,1.2038198903269177
2.7103880247493732,1.202632548812262
2.7224409163533831,1.2020891311364081
2.7344938079573931,1.2022104221969869
2.746546699561403,1.20300430926442
2.7585995911654133,1.2044656744530962
2.7706524827694232,1.206576524774809
2.7827053743734336,1.2093063636627901
2.7947582659774435,1.2126127976469685
2.8068111575814534,1.216442361684078
2.8188640491854633,1.2207315373733625
2.8309169407894732,1.2254079307053156
2.8429698323934831,1.2303915706992381
2.8550227239974935,1.2355962876365487
2.8670756156015038,1.2409311296599241
2.8791285072055137,1.2463017790811937
2.8911813988095236,1.2516119343957117
2.9032342904135335,1.2567646301556403
2.9152871820175434,1.2616634738553991
2.9273400736215534,1.2662137861830247
2.9393929652255637,1.2703236378175777
2.9514458568295736,1.2739047819480223
2.963498748433584,1.2768734865342786
2.9755516400375939,1.2791512738464839
2.9876045316416038,1.2806655769485953
2.9996574232456137,1.2813503235831352
3.0117103148496236,1.2811464574860305
3.0237632064536335,1.2800024056858059
3.0358160980576439,1.2778744980232422
3.0478689896616538,1.2747273421885734
3.0599218812656637,1.2705341542477144
3.071974772869674,1.2652770411606984
3.0840276644736839,1.2589472284360683
3.0960805560776938,1.2515452230715516
3.1081334476817037,1.2430808995608043
3.1201863392857141,1.2335734952432271
3.132239230889724,1.2230515008552045
3.1442921224937339,1.2115524329719574
3.1563450140977443,1.199122477200196
3.1683979057017542,1.1858159944853053
3.1804507973057641,1.1716948876107491
3.192503688909774,1.1568278306486062
3.2045565805137843,1.1412893704126206
3.2166094721177942,1.1251589154241446
3.2286623637218042,1.1085196340322205
3.2407152553258141,1.0914572886369256
3.2527681469298244,1.0740590370083463
3.2648210385338343,1.0564122341343565
3.2768739301378442,1.0386032686719906
3.2889268217418541,1.0207164668852224
3.3009797133458645,1.0028330940524199
3.3130326049498744,0.98503047898555796
3.3250854965538843,0.96738128188771355
3.3371383881578942,0.9499529197067812
3.3491912797619046,0.93280715684709392
3.3612441713659145,0.91599986296229929
3.3732970629699244,0.89958093388471605
3.3853499545739347,0.88359436676921976
3.3974028461779446,0.86807847636835411
3.4094557377819545,0.85306623604823384
3.4215086293859645,0.83858572467185022
3.4335615209899748,0.82466065874254713
3.4456144125939847,0.81131098811988034
3.4576673041979946,0.79855353309696919
3.4697201958020045,0.78640264058323917
3.4817730874060149,0.77487083751395158
3.4938259790100248,0.76396946038002544
3.5058788706140347,0.75370924093187597
3.5179317622180446,0.74410082966613811
3.529984653822055,0.73515524066167859
3.5420375454260649,0.72688420368763063
3.5540904370300748,0.71930041223581576
3.5661433286340847,0.71241765917881028
3.578196220238095,0.70625085503862783
3.5902491118421049,0.70081592725816211
3.6023020034461148,0.6961296022686575
3.6143548950501247,0.69220907540640442
3.6264077866541351,0.68907157672457109
3.638460678258145,0.68673384336953724
3.6505135698621549,0.68521151137979397
3.6625664614661653,0.68451844149912688
3.6746193530701752,0.68466599490274382
3.6866722446741851,0.68566227568932636
3.698725136278195,0.68751135770485217
3.7107780278822053,0.69021251386921889
3.7228309194862153,0.69375946681177969
3.7348838110902252,0.69813968040567498
3.7469367026942351,0.7033337127994469
3.7589895942982454,0.70931465278696226
3.7710424859022553,0.71604766275353926
3.7830953775062652,0.72348965280278388
3.7951482691102751,0.73158911170798535
3.8072011607142855,0.74028612064160615
3.8192540523182954,0.74951257473277566
3.8313069439223053,0.75919263486817479
3.8433598355263152,0.76924342730370765
3.8554127271303256,0.779576001235738
3.8674656187343355,0.79009654435975274
3.8795185103383454,0.80070784381210847
3.8915714019423557,0.81131096533154401
3.9036242935463656,0.82180710799235213
3.9156771851503755,0.83209957682116342
3.9277300767543855,0.84209580262814032
3.9397829683583958,0.85170932911718089
3.9518358599624057,0.86086168323599377
3.9638887515664156,0.86948404676699609
3.9759416431704255,0.87751865564808584
3.9879945347744359,0.8849198679619863
4.0000474263784458,0.89165486068506006
4.0121003179824557,0.89770393726659903
4.0241532095864656,0.90306045069613072
4.0362061011904764,0.90773036767021198
4.0482589927944854,0.91173151685830611
4.0603118843984962,0.91509257671673006
4.0723647760025052,0.91785186514114636
4.084417667606516,0.92005599453200759
4.0964705592105259,0.92175845224569575
4.1085234508145358,0.92301815903325035
4.1205763424185458,0.92389804827646305
4.1326292340225557,0.92446369799182537
4.1446821256265665,0.92478203691922056
4.1567350172305755,0.92492013652442395
4.1687879088345863,0.92494409309564107
4.1808408004385962,0.92491799866668012
4.1928936920426061,0.92490299633520412
4.204946583646616,0.92495641451757893
4.2169994752506259,0.92513097547547196
4.2290523668546367,0.92547407563237305
4.2411052584586457,0.92602713827372796
4.2531581500626565,0.92682504267070376
4.2652110416666664,0.92789563697310184
4.2772639332706763,0.92925934491148987
4.2893168248746862,0.9309288780342726
4.3013697164786961,0.93290906558714326
4.3134226080827069,0.93519681305682978
4.325475499686716,0.93778119784020442
4.3375283912907268,0.94064370662260899
4.3495812828947358,0.94375861417593521
4.3616341744987466,0.94709349787198349
4.3736870661027565,0.95060987678821962
4.3857399577067664,0.95426395941580788
4.3977928493107763,0.95800748015750603
4.4098457409147862,0.96178860238644559
4.421898632518797,0.96555286499942439
4.433951524122806,0.96924415010115894
4.4460044157268168,0.97280565145784825
4.4580573073308267,0.97618082625927671
4.4701101989348366,0.97931431603783714
4.4821630905388465,0.98215282580842589
4.4942159821428564,0.9846459531789491
4.5062688737468672,0.98674696102643689
4.5183217653508763,0.98841348818969088
4.5303746569548871,0.98960819251739551
4.542427548558897,0.99029931970676011
4.5544804401629069,0.99046118996782295
4.5665333317669168,0.99007459302212963
4.5785862233709267,0.98912708068549582
4.5906391149749375,0.9876131456636188
4.6026920065789465,0.98553427551267159
4.6147448981829573,0.98289887219468164
4.6267977897869663,0.97972203038108918
4.6388506813909771,0.97602517158985991
4.650903572994987,0.97183553621584484
4.6629564645989969,0.96718554124834999
4.6750093562030077,0.96211201758936449
4.6870622478070167,0.95665534695733467
4.6991151394110275,0.95085852393487869
4.7111680310150366,0.94476617337324376
4.7232209226190474,0.93842355675240874
4.7352738142230573,0.93187560297262806
4.7473267058270672,0.92516599931018795
4.7593795974310771,0.9183363769336117
4.771432489035087,0.91142562259705295
4.7834853806390978,0.90446934415327673
4.7955382722431068,0.89749951266615957
4.8075911638471176,0.89054429847534211
4.8196440554511275,0.88362811287434762
4.8316969470551374,0.87677186135635865
4.8437498386591473,0.86999340883828225
4.8558027302631572,0.86330825200035788
4.867855621867168,0.85673038891852893
4.879908513471177,0.85027337151425131
4.8919614050751878,0.84395152196384249
4.9040142966791969,0.83778129004004598
4.9160671882832077,0.83178272433132672
4.9281200798872176,0.8259810263108609
4.9401729714912275,0.82040815218946994
4.9522258630952383,0.8151044232252922
4.9642787546992473,0.81012010046785032
4.9763316463032581,0.80551687453214504
4.9883845379072671,0.8013692146632645
5.0004374295112779,0.7977655138470604
5.0124903211152878,0.79480895797871987
5.0245432127192977,0.79261803732702329
5.0365961043233076,0.79132660836405611
5.0486489959273175,0.79108340467632732
5.0607018875313274,0.79205088901718879
5.0727547791353382,0.79440333717458977
5.0848076707393481,0.79832405134797668
5.096860562343358,0.80400161953930516
5.108913453947368,0.81162517118073907
5.1209663455513779,0.82137862997448086
5.1330192371553878,0.83343403301657959
5.1450721287593977,0.84794406839182823
5.1571250203634076,0.86503407601539117
5.1691779119674184,0.88479384966477659
5.1812308035714283,0.90726966019349942
5.1932836951754382,0.93245697766378866
5.2053365867794481,0.96029439095622349
5.217389478383458,0.99065919771400091
5.2294423699874679,1.0233650610981799
5.2414952615914778,1.0581620057812664
5.2535481531954886,1.0947388645891156
5.2656010447994985,1.1327281065626782
5.2776539364035084,1.1717127984154725
5.2897068280075183,1.2112352964296886
5.3017597196115283,1.2508071535328684
5.3138126112155382,1.2899196689621408
5.3258655028195481,1.3280545096070273
5.337918394423558,1.3646938884320137
5.3499712860275688,1.3993298849020619
5.3620241776315787,1.4314726191716276
5.3740770692355886,1.4606571285565275
5.3861299608395985,1.4864489253563478
5.3981828524436084,1.5084483266114475
5.4102357440476183,1.5262937304506889
5.4222886356516282,1.5396640664874925
5.434341527255639,1.5482806694633853
5.4463944188596489,1.5519088192838391
5.4584473104636588,1.5503591619201069
5.4705002020676687,1.5434891803880233
5.4825530936716786,1.5312048291685858
5.4946059852756886,1.5134623843988997
5.5066588768796985,1.4902705003841041
5.5187117684837084,1.4616924038692209
5.5307646600877192,1.4278481035322397
5.5428175516917291,1.3889164450960148
5.554870443295739,1.3451368037646263
5.5669233348997489,1.296810176938064
5.5789762265037588,1.2442994234530866
5.5910291181077687,1.188028393897836
5.6030820097117786,1.1284797137210376
5.6151349013157885,1.0661910213032626
5.6271877929197993,1.0017495308616542
5.6392406845238092,0.93578488705229701
5.6512935761278191,0.868960402569388
5.663346467731829,0.80196291436841971
5.6753993593358389,0.73549164412029633
5.6874522509398489,0.67024658385118197
5.6995051425438588,0.60691702490853006
5.7115580341478696,0.546170885445317
5.7236109257518795,0.48864545390919634
5.7356638173558894,0.43494005132432284
5.7477167089598993,0.38561093600044472
5.7597696005639092,0.34116855651582034
5.7718224921679191,0.30207703619062404
5.783875383771929,0.26875557893334828
5.7959282753759389,0.2415813492122531
5.8079811669799497,0.22089331241730262
5.8200340585839596,0.20699652642192032
5.8320869501879695,0.20016643907277221
5.8441398417919794,0.20065285034922836
5.8561927333959893,0.20868332027078559
5.8682456249999992,0.2244659243833344
